level_0,index,id,classification_predictions,regression_predictions,isHigh,isLow,energy_1vs3,energy_6vs10,energy_20vs30,prob
8720,720,a9ccd356822788e8c957ae81a6ccf0c5dddf123d,0.0,3.0,0.0016049147,0.17748725,[0.         0.58266103 0.13359556 0.        ],[0.         0.00101978 0.00017123 0.        ],[0.         0.1449027  0.11716527 0.        ],0.0
5332,332,ebce4fa4bd6f588de8c22125096dc88509b2b956,0.0,3.0,0.0014396012,0.59834164,[0.         0.56426066 0.11728769 0.        ],[0.         0.00105164 0.00018362 0.        ],[0.         0.14937547 0.10457622 0.        ],0.0
10798,798,66ea9361593b6c4704902cabc97693c6e442af03,0.0,3.0,0.002401054,0.8641923,[0.         0.5574266  0.11046675 0.        ],[0.         0.00094906 0.00018862 0.        ],[0.         0.14536022 0.12300799 0.        ],0.0
7665,665,194a2149e4405e2b31d19314601881dd733043fc,0.0,3.0,0.0031594932,0.04882112,[0.         0.5463364  0.10095627 0.        ],[0.         0.00116043 0.00017653 0.        ],[0.         0.15125419 0.104545   0.        ],0.0
12117,117,c93a11679623d0eace043531c8c8bc423a351714,0.0,3.0,0.0015892982,0.6581788,[0.         0.48262691 0.03977746 0.        ],[0.         0.00133847 0.0002446  0.        ],[0.         0.14805982 0.10573887 0.        ],0.0
9591,591,fdee25ab8bbc480377a8216318cb847d0aacbf69,0.0,3.0,0.001281172,0.8892523,[0.         0.48635104 0.04366495 0.        ],[0.         0.00172145 0.00028564 0.        ],[0.         0.14885582 0.09998777 0.        ],0.0
11713,713,07eda2232d82e450335c74bd383a4980f28fd493,0.0,3.0,0.001026392,0.85800546,[0.         0.566368   0.12377941 0.        ],[0.         0.00110658 0.00014108 0.        ],[0.         0.14230031 0.1240207  0.        ],0.0
15824,824,f94c594a3663c8e9c7c383f7a6bbd2b8a97e0218,0.0,3.0,0.0010515451,0.93204355,[0.         0.5322539  0.09010623 0.        ],[0.         0.00166058 0.00026563 0.        ],[0.         0.14725496 0.10775758 0.        ],0.0
9678,678,e4fdf71d0c6da6bc60f6b415f7de6262d3998080,0.0,3.0,0.0013731122,0.6921941,[0.         0.563624   0.12173817 0.        ],[0.         0.00083092 0.00015657 0.        ],[0.         0.14904045 0.1089687  0.        ],0.0
14180,180,f6a6cfeaff0e80eb210e424e5745749e430f1d25,0.0,3.0,0.0014694929,0.44415775,[0.         0.51821744 0.07707889 0.        ],[0.         0.00103996 0.00016153 0.        ],[0.         0.14026707 0.11542556 0.        ],0.0
14828,828,83c524f577960ca6ddd5a9b054685d34a5b5f149,0.0,3.0,0.0017155707,0.8209499,[0.         0.5414167  0.10032886 0.        ],[0.         0.00101102 0.00019176 0.        ],[0.         0.14671406 0.1042842  0.        ],0.0
8760,760,c3d037fe426f36f9da71322bb664e46b984f83e6,0.0,3.0,0.0015519261,0.6662923,[0.         0.56832373 0.12873237 0.        ],[0.         0.00085166 0.0001173  0.        ],[0.         0.14460954 0.11530776 0.        ],0.0
4631,631,5e0caec4f395c2e82b08371969e92f99afc7543f,0.0,3.0,0.0033691525,0.83478945,[0.         0.59445703 0.15862924 0.        ],[0.000000e+00 5.664422e-04 9.928474e-05 0.000000e+00],[0.         0.15005441 0.12712607 0.        ],0.0
9276,276,7ea3497d40369ba5fc0e1504ac9509b953a380bb,0.0,3.0,0.008023411,0.069315135,[0.         0.5602131  0.12447381 0.        ],[0.0000000e+00 6.5795396e-04 8.8203982e-05 0.0000000e+00],[0.         0.14466481 0.11564004 0.        ],0.0
7285,285,f3d9666841ec9d1e6fe061086912b4365728b3aa,0.0,3.0,0.0010283589,0.87079024,[0.         0.5722295  0.13663246 0.        ],[0.         0.00077354 0.00014105 0.        ],[0.         0.14500658 0.11828326 0.        ],0.0
9601,601,413d01efcdec7feef47bc02b11a5ed6f41aa9dec,0.0,3.0,0.0013880432,0.898008,[0.         0.49522334 0.05963767 0.        ],[0.         0.00153699 0.00024558 0.        ],[0.         0.14814284 0.10379174 0.        ],0.0
16904,904,590f2bc2b7c83dd463ede1541608052181344a96,0.0,3.0,0.00074002147,0.9381532,[0.         0.57276326 0.13943014 0.        ],[0.         0.00098434 0.00017169 0.        ],[0.         0.14223076 0.11909685 0.        ],0.0
10387,387,3569b6402a76daf086652ea850c4be256cf60f01,0.0,3.0,0.0019883513,0.7788294,[0.         0.5563369  0.12303232 0.        ],[0.         0.00108752 0.00016186 0.        ],[0.         0.1415691  0.11493364 0.        ],0.0
8390,390,7d746a9514d7aa74a37d3d28c2f45e050e007b87,0.0,3.0,0.0019787848,0.53744745,[0.         0.46347824 0.03024201 0.        ],[0.         0.00124982 0.00021848 0.        ],[0.         0.1520578  0.09900919 0.        ],0.0
11457,457,686a21b5cbb3be4d6fe1b55b96b64745f8b8fe0b,0.0,3.0,0.0008980334,0.9591911,[0.         0.60099936 0.16835879 0.        ],[0.         0.00073953 0.00014565 0.        ],[0.         0.14705871 0.12046295 0.        ],0.0
9312,312,2b569075b6944c95f8ec1b66b200d9f12f3618d8,0.0,3.0,0.0021332204,0.619104,[0.        0.5621012 0.1297731 0.       ],[0.         0.00066281 0.00014131 0.        ],[0.         0.1489328  0.12796994 0.        ],0.0
13172,172,26454108ab87e061cc5f2bfdfa3aa96496c958c8,0.0,3.0,0.0021999478,0.7563101,[0.         0.49183375 0.05953502 0.        ],[0.         0.00107715 0.00016031 0.        ],[0.         0.14824378 0.10357139 0.        ],0.0
15397,397,61e9b745cb0d336e6fde95a471b683213df845db,0.0,3.0,0.0009261966,0.79108155,[0.         0.50524896 0.07444932 0.        ],[0.         0.00157294 0.0002991  0.        ],[0.         0.15429337 0.11895276 0.        ],0.0
4817,817,fa4106e1b2763455d589742ec953de7085496901,0.0,3.0,0.002558887,0.62934893,[0.         0.53374004 0.10318372 0.        ],[0.         0.00119292 0.0001844  0.        ],[0.         0.14407673 0.11178008 0.        ],0.0
14492,492,b7c785f21ad6da1d5dc957196c05c61c46a44a83,0.0,3.0,0.0015683174,0.6111226,[0.         0.52088046 0.09287633 0.        ],[0.         0.00098272 0.00014885 0.        ],[0.         0.14817011 0.10812339 0.        ],0.0
17030,30,3d9d4f1a90329e0906274d6fc087b5eaa1018011,0.0,3.0,0.0012664497,0.49899983,[0.         0.5303314  0.10526491 0.        ],[0.         0.00058821 0.00011925 0.        ],[0.         0.14458403 0.12986077 0.        ],0.0
13390,390,c3b1be5050cab0cb19b92a3e8bd85a1dce71be53,0.0,3.0,0.0019281805,0.5626243,[0.         0.54651535 0.1214724  0.        ],[0.         0.00101527 0.00017296 0.        ],[0.         0.15190423 0.11731342 0.        ],0.0
5670,670,9353764c35870bc94c9a00044cb069c8e81e8483,0.0,3.0,0.0018991828,0.78961587,[0.         0.560074   0.13526683 0.        ],[0.         0.00102716 0.00014711 0.        ],[0.         0.14063494 0.11612464 0.        ],0.0
15151,151,6a26ea12d9ebd4e8a70d543c5ba6b5cb9776ce74,0.0,3.0,0.0021559298,0.7695801,[0.         0.55890226 0.13458022 0.        ],[0.         0.00104518 0.00014983 0.        ],[0.         0.14054282 0.11543947 0.        ],0.0
5529,529,1138a34291b138a17d3bbf1b7bc985f20a0b0bc7,0.0,3.0,0.0008649826,0.94969225,[0.         0.5830607  0.15978467 0.        ],[0.         0.00079308 0.00015974 0.        ],[0.         0.14742255 0.11914176 0.        ],0.0
16216,216,75c0e2732405c784a25c0f9435b88fc05543e6ec,0.0,3.0,0.002287507,0.3287949,[0.         0.45937398 0.03615998 0.        ],[0.         0.0014662  0.00026142 0.        ],[0.         0.14460778 0.11539636 0.        ],0.0
4112,112,25680cda07cd05f6ed621ff6c9e6debcfd9f2890,0.0,3.0,0.0021629035,0.101656735,[0.         0.45120287 0.02808091 0.        ],[0.         0.00197586 0.00029452 0.        ],[0.         0.15029126 0.10230272 0.        ],0.0
11388,388,28d02b02bc55cc4fbe5d27d2af5448d8e1b8f18c,0.0,3.0,0.0007587671,0.6206315,[0.         0.5708535  0.14799146 0.        ],[0.         0.00086188 0.00014673 0.        ],[0.         0.15064566 0.12674794 0.        ],0.0
1127,127,a54e9c0a42c2f68d2c192aa02f6ea37df3be565f,0.0,3.0,0.0,1.0,[0.         0.52251536 0.10000402 0.        ],[0.         0.00135624 0.00024008 0.        ],[0.         0.1416296  0.11255412 0.        ],0.0
12462,462,e61eb3ed065bf27c4b73b932e8bd2d1efa622e9e,0.0,3.0,0.0009910464,0.2513118,[0.         0.5664404  0.14514637 0.        ],[0.         0.00090374 0.00017189 0.        ],[0.         0.14454947 0.12316044 0.        ],0.0
11861,861,4d098ab31a977cab1a9cf170d971567a871994ba,0.0,3.0,0.0018856823,0.55816317,[0.         0.529521   0.11023424 0.        ],[0.         0.00140401 0.00022134 0.        ],[0.         0.14650477 0.10782705 0.        ],0.0
4948,948,129e069ff654d87c502a39c886cf3f3f50bd639d,0.0,3.0,0.001747489,0.9164177,[0.         0.5450214  0.12624054 0.        ],[0.         0.00074952 0.00012994 0.        ],[0.         0.14518152 0.11575448 0.        ],0.0
574,574,8d073b770d281a22a88fc3eb9f91d7092cbb3498,0.0,3.0,0.0,1.0,[0.         0.53120846 0.11311602 0.        ],[0.0000000e+00 6.2485883e-04 8.9675843e-05 0.0000000e+00],[0.         0.13851745 0.12661552 0.        ],0.0
11329,329,cf8f93203e36c4be99432f2eb9a3fa149ffd230d,0.0,3.0,0.0028768778,0.60185426,[0.         0.5046536  0.08751068 0.        ],[0.         0.00082666 0.00013951 0.        ],[0.         0.14750053 0.11447264 0.        ],0.0
14418,418,b0ce2b5dd809bdc536f2f8bf31f406e1d1036e90,0.0,3.0,0.0026503205,0.55431145,[0.         0.51269805 0.09701499 0.        ],[0.         0.0012613  0.00015363 0.        ],[0.         0.14943705 0.10444604 0.        ],0.0
10134,134,f4247e024a54a9612da003efc2e9c77401c6db1b,0.0,3.0,0.002208978,0.06875062,[0.         0.51222956 0.09684001 0.        ],[0.         0.00117297 0.00021141 0.        ],[0.         0.1439939  0.11111399 0.        ],0.0
13102,102,3121d8e55a2c49e8281b87e541cedbb70f6d54b9,0.0,3.0,0.003394574,0.40349066,[0.         0.5637526  0.14876078 0.        ],[0.         0.00074093 0.00010793 0.        ],[0.         0.14708084 0.1192864  0.        ],0.0
1188,188,70e8a687709452d655bf307c6a9e4cf6278e31f0,0.0,3.0,0.0,1.0,[0.         0.5684807  0.15355714 0.        ],[0.         0.00069489 0.00013234 0.        ],[0.         0.14403787 0.11861219 0.        ],0.0
12549,549,37c10862674e87c188b8e71711d570a77f2510cd,0.0,3.0,0.0004824698,0.9675847,[0.         0.54618055 0.13127369 0.        ],[0.         0.00112014 0.000171   0.        ],[0.         0.13769217 0.1271635  0.        ],0.0
16148,148,fdd9b2d47840dda2a4ac7918ce9c6111243e6c52,0.0,3.0,0.0014236867,0.52199876,[0.         0.48190594 0.06703543 0.        ],[0.         0.00111261 0.00023854 0.        ],[0.         0.14423254 0.10095953 0.        ],0.0
6575,575,19924aa11447a13e79dd0a24476560139b3299f1,0.0,3.0,0.0015965104,0.63212276,[0.         0.5760324  0.16122298 0.        ],[0.         0.00081409 0.00011637 0.        ],[0.         0.14605552 0.1338436  0.        ],0.0
8364,364,3d291bc04b64ab950b7594ee527ab5b735a2da35,0.0,3.0,0.004122287,0.3617274,[0.         0.51633555 0.10264938 0.        ],[0.         0.00096345 0.00017484 0.        ],[0.         0.13879435 0.12635727 0.        ],0.0
9981,981,0b9faafd0fb2500dee96506ef5e1035e769f5737,0.0,3.0,0.001129508,0.2344122,[0.         0.512134   0.09877513 0.        ],[0.         0.00128798 0.00023705 0.        ],[0.         0.15237656 0.11722098 0.        ],0.0
11292,292,2903d703e6758e364916230dbe2280df790aeb9e,0.0,3.0,0.0025948584,0.03978628,[0.         0.5184798  0.10529725 0.        ],[0.         0.00100051 0.00017348 0.        ],[0.         0.14366399 0.11310788 0.        ],0.0
1837,837,c97cf37cfd6f793f29a3b4d9fd5cd5515da90818,0.0,3.0,0.0,1.0,[0.         0.51883304 0.10789275 0.        ],[0.         0.00105644 0.00019976 0.        ],[0.         0.14380425 0.10525932 0.        ],0.0
8904,904,31b41c79ae2df1e083a585d352992c87d954139d,0.0,3.0,0.00064593554,0.7691739,[0.         0.514283   0.10343996 0.        ],[0.         0.00125604 0.00020345 0.        ],[0.         0.14336157 0.11230303 0.        ],0.0
1753,753,beeb2ea6f723c2bdb0dd3cb34f91521fbf063add,0.0,3.0,0.0,1.0,[0.         0.48682335 0.07682694 0.        ],[0.0000000e+00 5.3812587e-04 8.8903922e-05 0.0000000e+00],[0.         0.14924105 0.12319236 0.        ],0.0
10006,6,3548b6b64c45d360239dff871d03cf839a1439df,0.0,3.0,0.004060358,0.35171765,[0.         0.5271158  0.11727117 0.        ],[0.         0.00063195 0.00010579 0.        ],[0.         0.14653848 0.12414541 0.        ],0.0
8478,478,b08cd11f4076ab9fb2f84b4417447d3116f32b31,0.0,3.0,0.0015394092,0.46900025,[0.        0.5151466 0.1056365 0.       ],[0.000000e+00 6.880521e-04 9.577122e-05 0.000000e+00],[0.         0.15014492 0.11549877 0.        ],0.0
1372,372,4490a3c31bba1b72415c1746158efa58faa18dbd,0.0,3.0,0.0,1.0,[0.         0.586332   0.17707579 0.        ],[0.         0.00073522 0.00011111 0.        ],[0.         0.14584789 0.11957761 0.        ],0.0
15656,656,86ff5a5f86bb611cbf57253b6ae6c909537d1a3b,0.0,3.0,0.0010388494,0.9243778,[0.         0.5721885  0.16310906 0.        ],[0.         0.00070257 0.00011123 0.        ],[0.         0.14057975 0.1308324  0.        ],0.0
5934,934,913e03cf8e960bea7d38283030225d63fd19cb62,0.0,3.0,0.0021491647,0.20874423,[0.         0.5044423  0.09626281 0.        ],[0.         0.00069628 0.00010244 0.        ],[0.         0.14462307 0.12020553 0.        ],0.0
6854,854,010d9768ef129e5afdcd94d23d5e3a5a325fa844,0.0,3.0,0.002090007,0.10883209,[0.         0.51553905 0.10792892 0.        ],[0.         0.00106664 0.00017322 0.        ],[0.         0.13978723 0.11551584 0.        ],0.0
6184,184,1e37168a345c270ba4343714581a80dd7f0cdc65,0.0,3.0,0.0004220605,0.18324357,[0.         0.4465063  0.04024151 0.        ],[0.         0.00167217 0.00037274 0.        ],[0.         0.15286057 0.09904125 0.        ],0.0
7046,46,cc6f8b996ffea2eae48044e3b91aeca02442373f,0.0,3.0,0.0036657155,0.052282214,[0.         0.5025197  0.09678783 0.        ],[0.         0.00123088 0.00018205 0.        ],[0.         0.1553764  0.10182869 0.        ],0.0
8713,713,5756d0f964831d91c117c7203586c243a448923b,0.0,3.0,0.0047329366,0.4581951,[0.         0.503165   0.09758107 0.        ],[0.         0.00075273 0.00012335 0.        ],[0.         0.14388372 0.11371689 0.        ],0.0
14532,532,3e346b1fdeeec2a666597f871b4701a456c564ec,0.0,3.0,0.0014026761,0.6300339,[0.         0.4881142  0.08265466 0.        ],[0.         0.00170751 0.00027453 0.        ],[0.         0.14742437 0.10401209 0.        ],0.0
16648,648,d84bbeeb8849c86d7ff22e03ed72d7a6abbdb47a,0.0,3.0,0.0018063486,0.43535596,[0.         0.47077093 0.0671797  0.        ],[0.         0.00108489 0.00023517 0.        ],[0.         0.14376184 0.10038428 0.        ],0.0
6087,87,5fd15f137158e59d13f503878b6a8951c8069993,0.0,3.0,0.0016894639,0.9245599,[0.         0.55481756 0.15129901 0.        ],[0.         0.00075903 0.00011878 0.        ],[0.         0.14174311 0.12659891 0.        ],0.0
14679,679,f8c6cfb32416c90f21b83a75c70679b6caf769a5,0.0,3.0,0.0022318363,0.74032027,[0.         0.4689363  0.06548472 0.        ],[0.         0.00112824 0.00020768 0.        ],[0.         0.1531208  0.11896628 0.        ],0.0
4504,504,8f7774ce93f02734f9b5a7b3611205b4b479f0bb,0.0,3.0,0.0028048158,0.41744143,[0.         0.50755316 0.10466192 0.        ],[0.         0.00070058 0.00011606 0.        ],[0.         0.1420423  0.11751007 0.        ],0.0
5831,831,0a5fb52dc99941617b80649a99f511bd02df06a1,0.0,3.0,0.00051921606,0.4190886,[0.         0.45186344 0.04897295 0.        ],[0.         0.00152938 0.0002707  0.        ],[0.         0.1513521  0.10130659 0.        ],0.0
12061,61,bf301e5476f7b3eda2a099fc7030d3ba6965661a,0.0,3.0,0.0006265044,0.49066207,[0.         0.5489451  0.14636348 0.        ],[0.         0.00109233 0.00017591 0.        ],[0.         0.14727156 0.11781525 0.        ],0.0
14330,330,af4289688832d8dfabdc328bdfa998fa3202a79c,0.0,3.0,0.0015710294,0.8664998,[0.         0.49173993 0.08963901 0.        ],[0.         0.0006861  0.00010275 0.        ],[0.         0.13704754 0.1210008  0.        ],0.0
13427,427,3478977134f46d3adac5ef0d8ce741d6bc2d95df,0.0,3.0,0.00080803037,0.3239733,[0.         0.5028849  0.10112623 0.        ],[0.         0.0013957  0.00021077 0.        ],[0.         0.14368205 0.10973026 0.        ],0.0
12535,535,0a928ee3e9cadaba187e9328365b5add82882451,0.0,3.0,0.0019767582,0.7943375,[0.         0.5537266  0.15243988 0.        ],[0.         0.00072191 0.00012102 0.        ],[0.         0.13812314 0.12964135 0.        ],0.0
11826,826,a8044d2bebec9d2cdb43340210e3c161c57a4077,0.0,3.0,0.0039137006,0.15306437,[0.         0.44687426 0.04570476 0.        ],[0.         0.00173131 0.00030538 0.        ],[0.         0.15549466 0.09262385 0.        ],0.0
11237,237,4f851f3eb23f754bb1a2fa9c1328ed9534a13073,0.0,3.0,0.001671046,0.2950381,[0.         0.4488782  0.04799129 0.        ],[0.         0.00149284 0.00023977 0.        ],[0.         0.15417024 0.10896737 0.        ],0.0
11998,998,41bb564313b068db35d119b08a48bd8f41c72918,0.0,3.0,0.0023524761,0.54843414,[0.         0.42401958 0.02424502 0.        ],[0.         0.00146737 0.00028137 0.        ],[0.         0.14486416 0.10075708 0.        ],0.0
9787,787,dda4282121dbd965f78725e87801d41ebcc5e77d,0.0,3.0,0.0020085871,0.73568785,[0.         0.47599217 0.07652549 0.        ],[0.         0.00140768 0.00029512 0.        ],[0.         0.14940049 0.1008156  0.        ],0.0
8351,351,bb98022253db40084dc55443c5bb4daf19def496,0.0,3.0,0.0005506575,0.71800965,[0.         0.5080712  0.10862569 0.        ],[0.         0.00106409 0.00021103 0.        ],[0.         0.14715672 0.11561077 0.        ],0.0
645,645,99ce1c1f2a155bc9cd273a13596cc8434c5f5def,0.0,3.0,0.0,1.0,[0.         0.5558748  0.15737793 0.        ],[0.         0.00075611 0.0001298  0.        ],[0.         0.13949661 0.12716438 0.        ],0.0
40,40,a511dafe0ad272a20f62ca198b2ec77b04f55486,0.0,3.0,0.0,1.0,[0.         0.50581366 0.10801811 0.        ],[0.0000000e+00 6.3525164e-04 8.9815076e-05 0.0000000e+00],[0.         0.14501284 0.14460883 0.        ],0.0
9946,946,fc1685a1e78919c281ae3047babeec6f1966cc17,0.0,3.0,0.0027092993,0.8031633,[0.         0.4594574  0.06297276 0.        ],[0.0000000e+00 5.5340905e-04 8.2337552e-05 0.0000000e+00],[0.         0.1378647  0.13089582 0.        ],0.0
16741,741,6ab1a4fd0fc54baa76dadf2288ddd51128d60027,0.0,3.0,0.0017446578,0.33297044,[0.         0.5065961  0.11031237 0.        ],[0.         0.00097442 0.00014178 0.        ],[0.         0.1478773  0.11028008 0.        ],0.0
9103,103,31575942713bcb0f7971df8e5d3baabaee9222eb,0.0,3.0,0.003454119,0.72858065,[0.         0.47381836 0.07757968 0.        ],[0.000000e+00 5.949131e-04 9.605509e-05 0.000000e+00],[0.         0.1400799  0.12521395 0.        ],0.0
5049,49,488184c46272525067ae142c6f2c56d5fb07d312,0.0,3.0,0.0032870471,0.24058563,[0.        0.4683446 0.0723378 0.       ],[0.0000000e+00 6.5846811e-04 8.6106644e-05 0.0000000e+00],[0.         0.14420429 0.12455589 0.        ],0.0
9277,277,2a4cf732bdc4dc426b906defe898329c695d2737,0.0,3.0,0.0018461943,0.108100265,[0.         0.44900164 0.05307299 0.        ],[0.         0.0014596  0.00021218 0.        ],[0.         0.15100199 0.1080773  0.        ],0.0
13388,388,6a30137c05c1360269b75f9adf8eda2aa1d5629c,0.0,3.0,0.00078973174,0.80604845,[0.         0.46079263 0.06489238 0.        ],[0.         0.00129817 0.0002754  0.        ],[0.         0.14936642 0.11066518 0.        ],0.0
10961,961,a9a6d9121952252fac6bb5a5d9d95a5d9975c516,0.0,3.0,0.0013263822,0.25251642,[0.         0.52506787 0.12951292 0.        ],[0.         0.00089239 0.00013675 0.        ],[0.         0.1408377  0.12299097 0.        ],0.0
10725,725,b4241a32b8b5716124f31435a7d2981ab4f1f856,0.0,3.0,0.0018275678,0.6381124,[0.         0.52554345 0.13004991 0.        ],[0.         0.00143714 0.0002181  0.        ],[0.         0.13707472 0.11302762 0.        ],0.0
